Season,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST
2425,E1,2025-01-04,Norwich,Coventry,2,1,H,24.0,6.0,9.0,2.0
2425,E1,2025-01-04,Preston,Oxford,1,1,D,19.0,5.0,5.0,3.0
2425,E1,2025-01-04,Sheffield Weds,Millwall,2,2,D,14.0,14.0,2.0,6.0
2425,E1,2025-01-04,Stoke,Plymouth,0,0,D,18.0,2.0,3.0,1.0
2425,E1,2025-01-04,Swansea,West Brom,1,1,D,11.0,16.0,2.0,4.0
2425,E1,2025-01-04,Watford,Sheffield United,1,2,A,7.0,7.0,4.0,6.0
2425,F2,2025-01-04,Guingamp,Dunkerque,1,1,D,5.0,10.0,2.0,5.0
2425,F2,2025-01-04,Laval,Lorient,2,0,H,9.0,14.0,4.0,5.0
2425,F2,2025-01-04,Metz,Pau FC,0,0,D,21.0,15.0,6.0,3.0
2425,E1,2025-01-05,Sunderland,Portsmouth,1,0,H,24.0,6.0,8.0,1.0
2425,E1,2025-01-06,QPR,Luton,2,1,H,15.0,18.0,6.0,4.0
2425,SP2,2025-01-07,Tenerife,Levante,0,3,A,10.0,17.0,2.0,5.0
2425,F2,2025-01-10,Annecy,Guingamp,1,4,A,10.0,15.0,3.0,7.0
2425,F2,2025-01-10,Laval,Red Star,1,1,D,9.0,9.0,6.0,4.0
2425,F2,2025-01-10,Martigues,Clermont,0,1,A,9.0,15.0,0.0,8.0
2425,F2,2025-01-10,Pau FC,Dunkerque,1,1,D,13.0,14.0,3.0,4.0
2425,F2,2025-01-10,Rodez,Troyes,2,1,H,10.0,12.0,4.0,1.0
2425,SP2,2025-01-10,Granada,Burgos,0,0,D,13.0,10.0,2.0,3.0
2425,F2,2025-01-11,Bastia,Ajaccio,4,0,H,13.0,7.0,6.0,3.0
2425,F2,2025-01-11,Caen,Grenoble,0,1,A,7.0,24.0,3.0,11.0
2425,F2,2025-01-11,Lorient,Metz,0,0,D,6.0,4.0,1.0,0.0
2425,F2,2025-01-11,Paris FC,Amiens,1,0,H,20.0,10.0,5.0,4.0
2425,SP2,2025-01-11,Albacete,Santander,2,2,D,10.0,18.0,3.0,9.0
2425,SP2,2025-01-11,Ferrol,Cartagena,0,0,D,18.0,3.0,5.0,2.0
2425,SP2,2025-01-11,Huesca,Mirandes,1,0,H,26.0,4.0,5.0,2.0
2425,SP2,2025-01-11,Malaga,La Coruna,1,1,D,11.0,13.0,1.0,4.0
2425,SP2,2025-01-11,Oviedo,Sp Gijon,1,1,D,10.0,8.0,4.0,2.0
2425,SP2,2025-01-11,Tenerife,Castellon,2,0,H,6.0,5.0,3.0,0.0
2425,I2,2025-01-12,Brescia,Sampdoria,1,1,D,20.0,13.0,5.0,4.0
2425,I2,2025-01-12,Cesena,Cittadella,0,0,D,10.0,7.0,3.0,4.0
2425,I2,2025-01-12,Cosenza,Mantova,2,2,D,10.0,13.0,4.0,5.0
2425,I2,2025-01-12,Frosinone,Cremonese,0,3,A,9.0,13.0,3.0,5.0
2425,I2,2025-01-12,Palermo,Modena,2,0,H,15.0,17.0,6.0,1.0
2425,I2,2025-01-12,Reggiana,Bari,0,0,D,10.0,11.0,3.0,1.0
2425,I2,2025-01-12,Salernitana,Sassuolo,1,2,A,14.0,12.0,6.0,6.0
2425,I2,2025-01-12,Spezia,Juve Stabia,1,1,D,15.0,4.0,5.0,2.0
2425,I2,2025-01-12,Sudtirol,Catanzaro,1,1,D,20.0,11.0,7.0,3.0
2425,SP2,2025-01-12,Cadiz,Levante,0,0,D,10.0,13.0,3.0,1.0
2425,SP2,2025-01-12,Cordoba,Almeria,0,3,A,7.0,14.0,3.0,5.0
2425,SP2,2025-01-12,Elche,Zaragoza,1,0,H,12.0,8.0,5.0,1.0
2425,I2,2025-01-13,Pisa,Carrarese,2,1,H,18.0,9.0,5.0,6.0
2425,SP2,2025-01-13,Eldense,Eibar,1,3,A,22.0,16.0,4.0,3.0
2425,E1,2025-01-14,Cardiff,Watford,1,1,D,12.0,4.0,4.0,2.0
2425,E1,2025-01-14,Plymouth,Oxford,1,1,D,11.0,8.0,2.0,3.0
2425,E1,2025-01-15,Blackburn,Portsmouth,3,0,H,13.0,11.0,6.0,2.0
2425,D2,2025-01-17,Fortuna Dusseldorf,Darmstadt,2,2,D,16.0,15.0,7.0,5.0
2425,D2,2025-01-17,Regensburg,Hannover,0,1,A,9.0,11.0,1.0,3.0
2425,E1,2025-01-17,Burnley,Sunderland,0,0,D,9.0,14.0,4.0,3.0
2425,F2,2025-01-17,Ajaccio,Caen,2,1,H,17.0,5.0,4.0,2.0
2425,F2,2025-01-17,Amiens,Bastia,1,0,H,6.0,17.0,3.0,3.0
2425,F2,2025-01-17,Grenoble,Martigues,1,0,H,11.0,12.0,3.0,4.0
2425,F2,2025-01-17,Guingamp,Rodez,3,0,H,12.0,15.0,5.0,5.0
2425,F2,2025-01-17,Red Star,Pau FC,1,3,A,23.0,18.0,7.0,8.0
2425,I2,2025-01-17,Sampdoria,Cesena,1,2,A,8.0,16.0,2.0,8.0
2425,SP2,2025-01-17,Cartagena,Oviedo,0,1,A,8.0,16.0,3.0,7.0
2425,D2,2025-01-18,Braunschweig,Schalke 04,0,0,D,4.0,18.0,1.0,1.0
2425,D2,2025-01-18,Hamburg,FC Koln,1,0,H,14.0,7.0,5.0,1.0
2425,D2,2025-01-18,Kaiserslautern,Ulm,2,1,H,22.0,15.0,8.0,7.0
2425,D2,2025-01-18,Preußen Münster,Greuther Furth,2,1,H,15.0,14.0,4.0,3.0
2425,E1,2025-01-18,Cardiff,Swansea,3,0,H,11.0,6.0,6.0,2.0
2425,E1,2025-01-18,Coventry,Bristol City,1,0,H,16.0,10.0,4.0,2.0
2425,E1,2025-01-18,Derby,Watford,0,2,A,15.0,15.0,3.0,5.0
2425,E1,2025-01-18,Luton,Preston,0,0,D,9.0,2.0,4.0,0.0
2425,E1,2025-01-18,Millwall,Hull,0,1,A,12.0,7.0,1.0,2.0
2425,E1,2025-01-18,Oxford,Blackburn,1,0,H,17.0,14.0,7.0,4.0
2425,E1,2025-01-18,Plymouth,QPR,0,1,A,4.0,15.0,1.0,7.0
2425,E1,2025-01-18,Portsmouth,Middlesbrough,2,1,H,13.0,12.0,5.0,5.0
2425,E1,2025-01-18,Sheffield United,Norwich,2,0,H,22.0,11.0,6.0,0.0
2425,E1,2025-01-18,West Brom,Stoke,1,1,D,23.0,5.0,4.0,2.0
2425,F2,2025-01-18,Clermont,Laval,1,1,D,10.0,12.0,5.0,2.0
2425,F2,2025-01-18,Dunkerque,Lorient,0,1,A,8.0,13.0,2.0,7.0
2425,F2,2025-01-18,Metz,Paris FC,3,1,H,10.0,11.0,6.0,6.0
2425,I2,2025-01-18,Bari,Brescia,2,2,D,18.0,11.0,7.0,7.0
2425,I2,2025-01-18,Cittadella,Mantova,1,2,A,20.0,11.0,6.0,5.0
2425,I2,2025-01-18,Cremonese,Cosenza,3,1,H,29.0,9.0,11.0,3.0
2425,I2,2025-01-18,Modena,Frosinone,1,1,D,19.0,5.0,3.0,2.0
2425,I2,2025-01-18,Salernitana,Reggiana,2,1,H,21.0,11.0,3.0,3.0
2425,SP2,2025-01-18,Eibar,Albacete,1,1,D,10.0,8.0,4.0,4.0
2425,SP2,2025-01-18,Eldense,Cadiz,1,4,A,16.0,14.0,5.0,5.0
2425,SP2,2025-01-18,Levante,Granada,3,1,H,15.0,10.0,7.0,3.0
2425,SP2,2025-01-18,Sp Gijon,Elche,1,1,D,9.0,5.0,3.0,3.0
2425,D2,2025-01-19,Elversberg,Magdeburg,2,5,A,9.0,21.0,4.0,10.0
2425,D2,2025-01-19,Nurnberg,Karlsruhe,2,1,H,16.0,4.0,8.0,2.0
2425,D2,2025-01-19,Paderborn,Hertha,1,2,A,21.0,10.0,5.0,4.0
2425,E1,2025-01-19,Leeds,Sheffield Weds,3,0,H,16.0,6.0,5.0,3.0
2425,I2,2025-01-19,Carrarese,Spezia,0,4,A,16.0,20.0,3.0,8.0
2425,I2,2025-01-19,Catanzaro,Pisa,0,0,D,15.0,10.0,6.0,1.0
2425,I2,2025-01-19,Palermo,Juve Stabia,1,0,H,10.0,11.0,5.0,4.0
2425,I2,2025-01-19,Sassuolo,Sudtirol,5,3,H,19.0,9.0,6.0,4.0
2425,SP2,2025-01-19,Almeria,Huesca,0,0,D,23.0,3.0,8.0,1.0
2425,SP2,2025-01-19,Burgos,La Coruna,0,1,A,12.0,7.0,3.0,3.0
2425,SP2,2025-01-19,Castellon,Cordoba,1,2,A,14.0,10.0,4.0,4.0
2425,SP2,2025-01-19,Santander,Ferrol,6,0,H,18.0,6.0,10.0,2.0
2425,SP2,2025-01-19,Zaragoza,Tenerife,2,2,D,10.0,11.0,4.0,2.0
2425,F2,2025-01-20,Troyes,Annecy,0,1,A,25.0,7.0,4.0,5.0
2425,SP2,2025-01-20,Mirandes,Malaga,3,2,H,19.0,7.0,8.0,4.0
2425,E1,2025-01-21,Blackburn,Coventry,0,2,A,14.0,9.0,7.0,4.0
2425,E1,2025-01-21,Derby,Sunderland,0,1,A,9.0,8.0,3.0,3.0
2425,E1,2025-01-21,Hull,QPR,1,2,A,12.0,8.0,3.0,4.0
2425,E1,2025-01-21,Middlesbrough,West Brom,2,0,H,14.0,14.0,4.0,1.0
2425,E1,2025-01-21,Millwall,Cardiff,2,2,D,7.0,13.0,3.0,5.0
2425,E1,2025-01-21,Oxford,Luton,3,2,H,12.0,8.0,5.0,3.0
2425,E1,2025-01-21,Swansea,Sheffield United,1,2,A,8.0,14.0,5.0,3.0
2425,E1,2025-01-21,Watford,Preston,1,2,A,10.0,15.0,4.0,8.0
2425,E1,2025-01-22,Leeds,Norwich,2,0,H,14.0,3.0,7.0,0.0
2425,E1,2025-01-22,Plymouth,Burnley,0,5,A,4.0,17.0,1.0,9.0
2425,E1,2025-01-22,Portsmouth,Stoke,3,1,H,17.0,8.0,7.0,2.0
2425,E1,2025-01-22,Sheffield Weds,Bristol City,2,2,D,16.0,13.0,5.0,3.0
2425,D2,2025-01-24,Greuther Furth,Kaiserslautern,2,4,A,11.0,15.0,2.0,7.0
2425,D2,2025-01-24,Magdeburg,Braunschweig,1,1,D,15.0,8.0,4.0,2.0
2425,E1,2025-01-24,Sheffield United,Hull,0,3,A,16.0,8.0,2.0,5.0
2425,F2,2025-01-24,Bastia,Pau FC,1,1,D,17.0,7.0,5.0,4.0
2425,F2,2025-01-24,Caen,Guingamp,0,1,A,11.0,9.0,4.0,1.0
2425,F2,2025-01-24,Laval,Troyes,1,0,H,14.0,17.0,3.0,3.0
2425,F2,2025-01-24,Martigues,Amiens,3,0,H,15.0,10.0,5.0,4.0
2425,F2,2025-01-24,Metz,Grenoble,3,0,H,22.0,10.0,10.0,0.0
2425,F2,2025-01-24,Rodez,Ajaccio,1,2,A,21.0,5.0,5.0,2.0
2425,I2,2025-01-24,Spezia,Sassuolo,2,1,H,18.0,9.0,8.0,3.0
2425,SP2,2025-01-24,Elche,Eibar,2,0,H,17.0,4.0,5.0,2.0
2425,D2,2025-01-25,FC Koln,Elversberg,1,0,H,14.0,6.0,3.0,1.0
2425,D2,2025-01-25,Hertha,Hamburg,2,3,A,12.0,10.0,4.0,5.0
2425,D2,2025-01-25,Karlsruhe,Fortuna Dusseldorf,2,3,A,13.0,14.0,5.0,5.0
2425,D2,2025-01-25,Schalke 04,Nurnberg,3,1,H,12.0,16.0,4.0,6.0
2425,E1,2025-01-25,Bristol City,Blackburn,2,1,H,16.0,10.0,5.0,3.0
2425,E1,2025-01-25,Cardiff,Derby,2,1,H,17.0,9.0,9.0,6.0
2425,E1,2025-01-25,Coventry,Watford,2,1,H,14.0,12.0,2.0,3.0
2425,E1,2025-01-25,Luton,Millwall,0,1,A,12.0,13.0,2.0,6.0
2425,E1,2025-01-25,Norwich,Swansea,5,1,H,18.0,12.0,8.0,3.0
2425,E1,2025-01-25,Preston,Middlesbrough,2,1,H,10.0,16.0,4.0,6.0
2425,E1,2025-01-25,QPR,Sheffield Weds,0,2,A,13.0,15.0,2.0,5.0
2425,E1,2025-01-25,Stoke,Oxford,0,0,D,7.0,13.0,4.0,4.0
2425,E1,2025-01-25,Sunderland,Plymouth,2,2,D,12.0,7.0,5.0,3.0
2425,E1,2025-01-25,West Brom,Portsmouth,5,1,H,18.0,14.0,11.0,4.0
2425,F2,2025-01-25,Lorient,Clermont,3,2,H,15.0,12.0,5.0,5.0
2425,F2,2025-01-25,Paris FC,Red Star,4,1,H,15.0,12.0,6.0,3.0
2425,I2,2025-01-25,Cesena,Bari,1,1,D,10.0,11.0,2.0,4.0
2425,I2,2025-01-25,Cosenza,Cittadella,0,1,A,21.0,6.0,5.0,2.0
2425,I2,2025-01-25,Frosinone,Sudtirol,0,3,A,12.0,11.0,1.0,4.0
2425,I2,2025-01-25,Juve Stabia,Carrarese,2,1,H,4.0,15.0,3.0,2.0
2425,I2,2025-01-25,Mantova,Sampdoria,2,2,D,12.0,13.0,6.0,5.0
2425,SP2,2025-01-25,Cordoba,Santander,1,2,A,17.0,5.0,4.0,5.0
2425,SP2,2025-01-25,Huesca,Cartagena,4,0,H,12.0,7.0,5.0,3.0
2425,SP2,2025-01-25,La Coruna,Levante,1,2,A,26.0,10.0,4.0,4.0
2425,SP2,2025-01-25,Tenerife,Eldense,0,1,A,11.0,5.0,1.0,1.0
2425,D2,2025-01-26,Darmstadt,Paderborn,0,1,A,13.0,11.0,5.0,4.0
2425,D2,2025-01-26,Hannover,Preußen Münster,2,2,D,18.0,11.0,5.0,4.0
2425,D2,2025-01-26,Ulm,Regensburg,5,1,H,17.0,5.0,8.0,1.0
2425,I2,2025-01-26,Brescia,Catanzaro,2,3,A,17.0,8.0,4.0,5.0
2425,I2,2025-01-26,Cremonese,Modena,2,2,D,21.0,9.0,5.0,5.0
2425,I2,2025-01-26,Pisa,Salernitana,1,0,H,14.0,12.0,2.0,2.0
2425,I2,2025-01-26,Reggiana,Palermo,2,1,H,7.0,12.0,3.0,2.0
2425,SP2,2025-01-26,Albacete,Almeria,2,1,H,14.0,14.0,5.0,5.0
2425,SP2,2025-01-26,Granada,Sp Gijon,3,1,H,18.0,7.0,8.0,1.0
2425,SP2,2025-01-26,Malaga,Zaragoza,1,2,A,12.0,11.0,4.0,5.0
2425,SP2,2025-01-26,Oviedo,Castellon,1,0,H,14.0,7.0,3.0,1.0
2425,E1,2025-01-27,Burnley,Leeds,0,0,D,4.0,8.0,0.0,1.0
2425,F2,2025-01-27,Annecy,Dunkerque,0,2,A,6.0,14.0,1.0,6.0
2425,SP2,2025-01-27,Cadiz,Mirandes,3,1,H,8.0,12.0,5.0,5.0
2425,E1,2025-01-28,Portsmouth,Millwall,0,1,A,15.0,7.0,3.0,1.0
2425,SP2,2025-01-29,Tenerife,La Coruna,0,0,D,14.0,10.0,3.0,1.0
2425,D2,2025-01-31,Elversberg,Karlsruhe,2,2,D,13.0,13.0,5.0,5.0
2425,D2,2025-01-31,Nurnberg,Darmstadt,1,0,H,13.0,11.0,5.0,1.0
2425,E1,2025-01-31,Blackburn,Preston,2,1,H,13.0,11.0,2.0,2.0
2425,F2,2025-01-31,Amiens,Annecy,1,0,H,9.0,11.0,3.0,2.0
2425,F2,2025-01-31,Bastia,Metz,1,1,D,22.0,5.0,5.0,2.0
2425,F2,2025-01-31,Clermont,Ajaccio,0,1,A,17.0,6.0,3.0,5.0
2425,F2,2025-01-31,Dunkerque,Martigues,0,1,A,12.0,9.0,3.0,2.0
2425,F2,2025-01-31,Grenoble,Rodez,2,1,H,15.0,12.0,5.0,7.0
2425,F2,2025-01-31,Pau FC,Laval,1,1,D,24.0,9.0,8.0,5.0
2425,I2,2025-01-31,Palermo,Pisa,1,2,A,11.0,8.0,4.0,2.0
2425,SP2,2025-01-31,Eldense,Granada,0,3,A,18.0,12.0,5.0,5.0
2425,D2,2025-02-01,Braunschweig,FC Koln,1,2,A,14.0,14.0,4.0,6.0
2425,D2,2025-02-01,Fortuna Dusseldorf,Ulm,3,2,H,10.0,21.0,3.0,7.0
2425,D2,2025-02-01,Regensburg,Hertha,2,0,H,11.0,13.0,3.0,3.0
2425,D2,2025-02-01,Schalke 04,Magdeburg,2,5,A,18.0,18.0,9.0,11.0
2425,E1,2025-02-01,Derby,Sheffield United,0,1,A,10.0,6.0,2.0,3.0
2425,E1,2025-02-01,Hull,Stoke,1,2,A,22.0,11.0,8.0,5.0
2425,E1,2025-02-01,Leeds,Cardiff,7,0,H,29.0,2.0,12.0,2.0
2425,E1,2025-02-01,Millwall,QPR,2,1,H,7.0,13.0,4.0,5.0
2425,E1,2025-02-01,Oxford,Bristol City,1,1,D,20.0,7.0,4.0,2.0
2425,E1,2025-02-01,Plymouth,West Brom,2,1,H,8.0,11.0,4.0,4.0
2425,E1,2025-02-01,Portsmouth,Burnley,0,0,D,18.0,14.0,3.0,6.0
2425,E1,2025-02-01,Sheffield Weds,Luton,1,1,D,17.0,8.0,4.0,1.0
2425,E1,2025-02-01,Swansea,Coventry,0,2,A,6.0,16.0,1.0,5.0
2425,E1,2025-02-01,Watford,Norwich,0,1,A,9.0,16.0,1.0,5.0
2425,F2,2025-02-01,Guingamp,Paris FC,0,1,A,4.0,12.0,1.0,2.0
2425,F2,2025-02-01,Red Star,Lorient,1,2,A,5.0,14.0,1.0,5.0
2425,F2,2025-02-01,Troyes,Caen,3,0,H,16.0,11.0,5.0,5.0
2425,I2,2025-02-01,Catanzaro,Cesena,4,2,H,8.0,12.0,6.0,2.0
2425,I2,2025-02-01,Cittadella,Spezia,0,2,A,11.0,14.0,2.0,4.0
2425,I2,2025-02-01,Modena,Mantova,3,1,H,8.0,26.0,6.0,8.0
2425,I2,2025-02-01,Sampdoria,Cosenza,1,0,H,10.0,20.0,2.0,4.0
2425,I2,2025-02-01,Sassuolo,Juve Stabia,2,0,H,8.0,8.0,3.0,3.0
2425,SP2,2025-02-01,Almeria,Oviedo,1,1,D,11.0,9.0,4.0,2.0
2425,SP2,2025-02-01,Mirandes,Elche,3,0,H,17.0,12.0,6.0,6.0
2425,SP2,2025-02-01,Santander,Malaga,2,1,H,21.0,9.0,6.0,2.0
2425,SP2,2025-02-01,Sp Gijon,Burgos,2,0,H,9.0,9.0,3.0,1.0
2425,D2,2025-02-02,Hamburg,Hannover,2,2,D,19.0,16.0,4.0,4.0
2425,D2,2025-02-02,Kaiserslautern,Preußen Münster,2,1,H,14.0,18.0,4.0,5.0
2425,D2,2025-02-02,Paderborn,Greuther Furth,1,2,A,16.0,10.0,6.0,6.0
2425,I2,2025-02-02,Bari,Frosinone,2,1,H,9.0,20.0,3.0,7.0
2425,I2,2025-02-02,Carrarese,Brescia,1,2,A,12.0,15.0,6.0,3.0
2425,I2,2025-02-02,Salernitana,Cremonese,1,0,H,12.0,19.0,5.0,5.0
2425,I2,2025-02-02,Sudtirol,Reggiana,2,0,H,9.0,15.0,3.0,5.0
2425,SP2,2025-02-02,Cartagena,Cordoba,0,1,A,8.0,19.0,1.0,5.0
2425,SP2,2025-02-02,Castellon,Huesca,0,1,A,17.0,8.0,2.0,2.0
2425,SP2,2025-02-02,Eibar,La Coruna,0,1,A,22.0,8.0,5.0,2.0
2425,SP2,2025-02-02,Tenerife,Albacete,3,1,H,15.0,7.0,5.0,4.0
2425,SP2,2025-02-02,Zaragoza,Cadiz,0,0,D,9.0,9.0,3.0,1.0
2425,E1,2025-02-03,Middlesbrough,Sunderland,2,3,A,12.0,12.0,4.0,9.0
2425,SP2,2025-02-03,Levante,Ferrol,0,1,A,22.0,6.0,8.0,3.0
2425,E1,2025-02-04,Burnley,Oxford,1,0,H,15.0,7.0,7.0,0.0
2425,E1,2025-02-04,QPR,Blackburn,2,1,H,17.0,10.0,6.0,4.0
2425,E1,2025-02-05,Coventry,Leeds,0,2,A,9.0,20.0,4.0,8.0
2425,D2,2025-02-07,Greuther Furth,Regensburg,2,1,H,19.0,12.0,4.0,2.0
2425,D2,2025-02-07,Preußen Münster,Hamburg,1,2,A,5.0,14.0,2.0,7.0
2425,F2,2025-02-07,Grenoble,Red Star,0,0,D,10.0,10.0,3.0,1.0
2425,F2,2025-02-07,Laval,Annecy,0,1,A,9.0,7.0,2.0,3.0
2425,F2,2025-02-07,Martigues,Troyes,1,2,A,8.0,16.0,4.0,9.0
2425,F2,2025-02-07,Paris FC,Pau FC,3,1,H,8.0,13.0,6.0,4.0
2425,F2,2025-02-07,Rodez,Bastia,0,2,A,9.0,13.0,2.0,6.0
2425,I2,2025-02-07,Brescia,Salernitana,0,0,D,10.0,7.0,2.0,2.0
2425,SP2,2025-02-07,Albacete,Zaragoza,2,1,H,14.0,11.0,3.0,5.0
2425,D2,2025-02-08,Darmstadt,Elversberg,0,3,A,13.0,12.0,2.0,4.0
2425,D2,2025-02-08,Hertha,Kaiserslautern,0,1,A,16.0,13.0,4.0,5.0
2425,D2,2025-02-08,Magdeburg,Nurnberg,3,4,A,22.0,10.0,8.0,5.0
2425,D2,2025-02-08,Ulm,Paderborn,0,2,A,7.0,9.0,3.0,5.0
2425,E1,2025-02-08,Norwich,Derby,1,1,D,8.0,6.0,3.0,2.0
2425,E1,2025-02-08,Sheffield United,Portsmouth,2,1,H,11.0,16.0,3.0,5.0
2425,E1,2025-02-08,Sunderland,Watford,2,2,D,14.0,11.0,7.0,5.0
2425,E1,2025-02-08,West Brom,Sheffield Weds,2,1,H,15.0,15.0,5.0,4.0
2425,F2,2025-02-08,Ajaccio,Guingamp,0,3,A,8.0,13.0,0.0,4.0
2425,F2,2025-02-08,Lorient,Amiens,3,1,H,24.0,3.0,10.0,2.0
2425,F2,2025-02-08,Metz,Clermont,3,1,H,18.0,12.0,7.0,4.0
2425,I2,2025-02-08,Cosenza,Carrarese,1,0,H,8.0,10.0,2.0,2.0
2425,I2,2025-02-08,Frosinone,Catanzaro,1,1,D,16.0,11.0,4.0,2.0
2425,I2,2025-02-08,Mantova,Sassuolo,0,3,A,8.0,10.0,3.0,7.0
2425,I2,2025-02-08,Pisa,Cittadella,0,1,A,11.0,5.0,3.0,3.0
2425,I2,2025-02-08,Sampdoria,Modena,1,0,H,19.0,11.0,3.0,1.0
2425,SP2,2025-02-08,Ferrol,Castellon,1,3,A,12.0,10.0,2.0,5.0
2425,SP2,2025-02-08,Granada,Mirandes,0,0,D,12.0,11.0,4.0,5.0
2425,SP2,2025-02-08,Malaga,Levante,1,1,D,12.0,13.0,3.0,5.0
2425,SP2,2025-02-08,Sp Gijon,Eibar,0,0,D,10.0,12.0,3.0,3.0
2425,D2,2025-02-09,FC Koln,Schalke 04,1,0,H,12.0,11.0,3.0,2.0
2425,D2,2025-02-09,Hannover,Fortuna Dusseldorf,1,1,D,16.0,5.0,3.0,2.0
2425,D2,2025-02-09,Karlsruhe,Braunschweig,0,2,A,28.0,12.0,4.0,6.0
2425,E1,2025-02-09,Bristol City,Swansea,0,1,A,19.0,9.0,3.0,5.0
2425,I2,2025-02-09,Cremonese,Sudtirol,3,1,H,17.0,5.0,5.0,1.0
2425,I2,2025-02-09,Juve Stabia,Bari,3,1,H,14.0,14.0,7.0,3.0
2425,I2,2025-02-09,Reggiana,Cesena,0,1,A,9.0,11.0,1.0,6.0
2425,I2,2025-02-09,Spezia,Palermo,2,2,D,31.0,7.0,6.0,4.0
2425,SP2,2025-02-09,Burgos,Santander,2,1,H,10.0,7.0,2.0,2.0
2425,SP2,2025-02-09,Cadiz,Cartagena,5,2,H,18.0,4.0,7.0,3.0
2425,SP2,2025-02-09,Cordoba,Huesca,1,2,A,16.0,9.0,5.0,2.0
2425,SP2,2025-02-09,Elche,Tenerife,2,0,H,8.0,11.0,3.0,2.0
2425,SP2,2025-02-09,La Coruna,Almeria,3,1,H,11.0,22.0,6.0,8.0
2425,F2,2025-02-10,Caen,Dunkerque,0,2,A,4.0,20.0,0.0,8.0
2425,SP2,2025-02-10,Oviedo,Eldense,0,0,D,10.0,5.0,3.0,0.0
2425,E1,2025-02-11,Coventry,QPR,1,0,H,10.0,12.0,6.0,3.0
2425,E1,2025-02-11,Derby,Oxford,0,0,D,14.0,6.0,4.0,1.0
2425,E1,2025-02-11,Norwich,Preston,0,1,A,11.0,8.0,1.0,1.0
2425,E1,2025-02-11,Portsmouth,Cardiff,2,1,H,19.0,12.0,8.0,6.0
2425,E1,2025-02-11,Watford,Leeds,0,4,A,6.0,20.0,2.0,7.0
2425,E1,2025-02-12,Bristol City,Stoke,2,0,H,10.0,5.0,6.0,0.0
2425,E1,2025-02-12,Burnley,Hull,2,0,H,16.0,9.0,5.0,3.0
2425,E1,2025-02-12,Plymouth,Millwall,5,1,H,13.0,13.0,7.0,6.0
2425,E1,2025-02-12,Sheffield United,Middlesbrough,3,1,H,18.0,10.0,9.0,4.0
2425,E1,2025-02-12,Sunderland,Luton,2,0,H,13.0,4.0,3.0,1.0
2425,E1,2025-02-12,Swansea,Sheffield Weds,0,1,A,4.0,10.0,1.0,5.0
2425,E1,2025-02-12,West Brom,Blackburn,0,2,A,13.0,6.0,3.0,4.0
2425,D2,2025-02-14,Magdeburg,FC Koln,3,0,H,10.0,14.0,5.0,5.0
2425,D2,2025-02-14,Paderborn,Preußen Münster,2,0,H,15.0,10.0,5.0,2.0
2425,E1,2025-02-14,QPR,Derby,4,0,H,12.0,7.0,5.0,1.0
2425,F2,2025-02-14,Ajaccio,Laval,3,0,H,9.0,12.0,4.0,2.0
2425,F2,2025-02-14,Amiens,Grenoble,1,4,A,16.0,13.0,8.0,8.0
2425,F2,2025-02-14,Clermont,Bastia,1,1,D,14.0,11.0,2.0,4.0
2425,F2,2025-02-14,Pau FC,Rodez,0,5,A,16.0,16.0,4.0,9.0
2425,F2,2025-02-14,Red Star,Martigues,1,0,H,18.0,10.0,10.0,3.0
2425,F2,2025-02-14,Troyes,Lorient,0,1,A,11.0,9.0,5.0,5.0
2425,I2,2025-02-14,Catanzaro,Cittadella,1,0,H,12.0,5.0,3.0,1.0
2425,SP2,2025-02-14,Mirandes,Ferrol,4,1,H,21.0,9.0,5.0,1.0
2425,D2,2025-02-15,Braunschweig,Darmstadt,1,0,H,12.0,12.0,9.0,1.0
2425,D2,2025-02-15,Elversberg,Greuther Furth,2,0,H,10.0,9.0,5.0,2.0
2425,D2,2025-02-15,Fortuna Dusseldorf,Hertha,2,1,H,9.0,21.0,4.0,3.0
2425,D2,2025-02-15,Kaiserslautern,Hannover,0,0,D,17.0,24.0,5.0,7.0
2425,E1,2025-02-15,Blackburn,Plymouth,2,0,H,17.0,7.0,7.0,3.0
2425,E1,2025-02-15,Cardiff,Bristol City,1,1,D,13.0,11.0,6.0,4.0
2425,E1,2025-02-15,Hull,Norwich,1,1,D,12.0,15.0,4.0,3.0
2425,E1,2025-02-15,Luton,Sheffield United,0,1,A,14.0,12.0,5.0,4.0
2425,E1,2025-02-15,Middlesbrough,Watford,0,1,A,13.0,14.0,5.0,6.0
2425,E1,2025-02-15,Millwall,West Brom,1,1,D,11.0,7.0,6.0,3.0
2425,E1,2025-02-15,Oxford,Portsmouth,0,2,A,10.0,13.0,1.0,4.0
2425,E1,2025-02-15,Preston,Burnley,0,0,D,5.0,11.0,1.0,2.0
2425,E1,2025-02-15,Sheffield Weds,Coventry,1,2,A,22.0,9.0,8.0,4.0
2425,E1,2025-02-15,Stoke,Swansea,3,1,H,8.0,7.0,5.0,2.0
2425,F2,2025-02-15,Dunkerque,Paris FC,1,0,H,6.0,7.0,2.0,1.0
2425,F2,2025-02-15,Guingamp,Metz,0,3,A,15.0,14.0,6.0,7.0
2425,I2,2025-02-15,Bari,Cremonese,1,1,D,13.0,18.0,2.0,4.0
2425,I2,2025-02-15,Carrarese,Salernitana,3,2,H,16.0,18.0,5.0,5.0
